entry_time,exit_time,side,entry,exit,stop_loss,take_profit,pnl_points,bars_held,exit_reason
2025-09-12 22:00:00+00:00,2025-09-13 12:00:00+00:00,short,115847.0,115627.84,116847.0,115627.84,219.16,7,take_profit
2025-09-15 08:00:00+00:00,2025-09-15 08:00:00+00:00,short,115781.0,115134.32,116781.0,115134.32,646.68,0,take_profit
2025-09-18 08:00:00+00:00,2025-09-18 22:00:00+00:00,short,117046.0,116935.58,118046.0,116935.58,110.42,7,take_profit
2025-09-23 10:00:00+00:00,2025-09-23 14:00:00+00:00,short,112903.5,112465.7,113903.5,112465.7,437.8,2,take_profit
2025-09-24 08:00:00+00:00,2025-09-24 14:00:00+00:00,short,112561.0,113561.0,113561.0,112408.52,-1000.0,3,stop_loss
2025-09-24 20:00:00+00:00,2025-09-25 00:00:00+00:00,short,113393.0,112805.87,114393.0,112805.87,587.13,2,take_profit
2025-10-01 04:00:00+00:00,2025-10-01 08:00:00+00:00,short,114147.5,115147.5,115147.5,114011.29,-1000.0,2,stop_loss
2025-10-02 06:00:00+00:00,2025-10-02 12:00:00+00:00,short,118341.0,119341.0,119341.0,118211.38,-1000.0,3,stop_loss
2025-10-04 08:00:00+00:00,2025-10-04 14:00:00+00:00,short,122283.0,121819.51,123283.0,121819.51,463.49,3,take_profit
2025-10-06 22:00:00+00:00,2025-10-07 02:00:00+00:00,short,125063.0,124295.27,126063.0,124295.27,767.73,2,take_profit
2025-10-08 14:00:00+00:00,2025-10-08 16:00:00+00:00,short,122553.0,123553.0,123553.0,121785.71,-1000.0,1,stop_loss
2025-10-08 20:00:00+00:00,2025-10-09 00:00:00+00:00,short,123393.5,122411.94,124393.5,122411.94,981.56,2,take_profit
2025-10-13 04:00:00+00:00,2025-10-13 10:00:00+00:00,short,114785.5,114055.52,115785.5,114055.52,729.98,3,take_profit
2025-10-14 00:00:00+00:00,2025-10-14 00:00:00+00:00,short,115124.0,114454.43,116124.0,114454.43,669.57,0,take_profit
2025-10-19 22:00:00+00:00,2025-10-20 00:00:00+00:00,short,108729.5,107872.95,109729.5,107872.95,856.55,1,take_profit
2025-10-21 22:00:00+00:00,2025-10-21 22:00:00+00:00,short,110773.0,109295.34,111773.0,109295.34,1477.66,0,take_profit
2025-10-23 12:00:00+00:00,2025-10-23 16:00:00+00:00,short,109225.0,110225.0,110225.0,108805.57,-1000.0,2,stop_loss
2025-10-23 20:00:00+00:00,2025-10-24 04:00:00+00:00,short,110148.5,111148.5,111148.5,109791.25,-1000.0,4,stop_loss
